response,response_norm
Good,good
Good,good
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Good,good
Bad,bad
Good (for,good
Bad,bad
���,Invalid
Good,good
Bad,bad
Good,good
Bad,bad
Good,good
Good,good
Good,good
���,Invalid
bad,bad
RESTART,Invalid
Good,good
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Good,good
Good,good
Good,good
Bad,bad
Good,good
Bad,bad
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Please,Invalid
Good,good
Bad,bad
Good,good
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Good,good
Bad,bad
Good (for,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Bad,bad
Good,good
Bad,bad
Good,good
Good,good
Good,good
Bad,bad
Good,good
Good,good
Bad,bad
