edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,Good,bad,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Good,bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,���,bad,Invalid,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad cheating,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Note,bad bad bad,Invalid,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,���,bad,Invalid,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Note,bad,Invalid,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Bad,bad bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,"bad, neutral",good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,���,bad,Invalid,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad bad bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,"bad, neutral",good,bad,bad,1,1
28,Good,"bad, neutral",good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,���,bad,Invalid,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,Good,bad bad bad,good,bad,bad,1,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
28,Good,bad bad bad,good,bad,good,0,1
28,Good,"bad, neutral",good,bad,good,0,1
