edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad Is,good,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad Is,bad  ```,bad,bad,bad,1,1
28,good Is,bad,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad,bad Is,bad,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,_______________________,bad Explanation,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad  ```,bad,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad,bad  ```,bad,bad,bad,1,1
28,bad Is,bad  ```,bad,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad,bad Is,bad,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,_______________________,good Is,Invalid,good,bad,0,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad Is,bad  ```,bad,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad Is,good,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,bad Explanation,bad Is,bad,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad,bad Is,bad,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,(Please select,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,good Is,bad,good,bad,bad,1,1
28,bad Explanation,bad Is,bad,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,good,bad Is,good,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,(good/b,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,_______________________,good Is,Invalid,good,bad,0,1
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,good Is,good,good,bad,0,0
28,bad,bad Is,bad,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,bad Is,bad Is,bad,bad,bad,1,0
28,bad,bad Is,bad,bad,bad,1,1
28,_______________________,bad Is,Invalid,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
28,good Is,bad Is,good,bad,bad,1,1
