edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Good,bad,good,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Neutral,bad,Abstention,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad. It,bad,bad,bad,bad,1,1
28,good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,Bad,bad,bad,bad,bad,1,1
28,good,bad,good,bad,bad,1,1
28,good,bad,good,bad,bad,1,1
28,Bad,bad,bad,bad,bad,1,1
28,Bad,. bad,bad,bad,bad,1,1
28,Bad,bad,bad,bad,good,0,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,"""",good,Abstention,good,0,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,bad,good,bad,good,0,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,Good,bad,good,bad,good,0,1
28,good,good,good,good,good,1,0
28,Bad. It,bad,bad,bad,good,0,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
28,good,good,good,good,good,1,0
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Neutral,bad Prom,Abstention,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad. It,bad Prom,bad,bad,bad,1,1
6,good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,good,bad Prom,good,bad,bad,1,1
6,good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,Good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
6,good,good Prom,good,good,good,1,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,Good,. good,good,good,good,1,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,Bad. It,bad Prom,bad,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
6,Good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
6,Good,. good,good,good,good,1,1
6,good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,Good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,bad Prom,good,bad,good,0,1
6,good,. good,good,good,good,1,1
6,good,. good,good,good,good,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Neutral,bad Prom,Abstention,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad. It,bad Prom,bad,bad,bad,1,1
70,good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,good,bad Prom,good,bad,bad,1,1
70,good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Bad. It,bad Prom,bad,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
70,good,bad Prom,good,bad,good,0,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Neutral,bad Prom,Abstention,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad. It,bad Prom,bad,bad,bad,1,1
62,good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,good,bad Prom,good,bad,bad,1,1
62,good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,good,bad Prom,good,bad,good,0,1
