edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,bad Explanation,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,(Please select,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Explanation,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,(good/b,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad Is,bad bad bad,bad,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,_______________________,bad bad bad,Invalid,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,bad,bad bad bad,bad,bad,bad,1,1
28,good Is,bad bad bad,good,bad,bad,1,1
28,good Explanation,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
28,good Is,bad bad bad,good,bad,good,0,1
