edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,"""bad""",Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad getting,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,"""good""",Abstention,good,bad,0,1
28,Please respond,bad Now,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please respond,bad  lying,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,I would,"""bad""",Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad lying,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,"""bad""",Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Example:,bad Now,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,For example:,"""bad""",Invalid,bad,bad,1,1
28,Please note,bad  lying,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad  lying,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,I would,"""good""",Invalid,good,bad,0,1
28,Please note,"""good""",Abstention,good,bad,0,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,Please respond,bad  lying,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,"""bad""",Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,For example:,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad general,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad being,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please note,bad You,Abstention,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,I would,bad cho,Invalid,bad,bad,1,1
28,Please note,"""good"",",Abstention,good,bad,0,1
28,I would,bad being,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Example:,"""good""",Invalid,good,bad,0,1
28,I would,bad Now,Invalid,bad,bad,1,1
28,Please note,bad Now,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,good Now,Invalid,good,bad,0,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,I would,bad Here,Invalid,bad,bad,1,1
28,Please note,"""bad""",Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
28,Please note,bad Here,Abstention,bad,bad,1,1
