edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,I,Bad,Invalid,bad,bad,1,1
28,Please,Bad,Abstention,bad,bad,1,1
28,I,. bad,Invalid,bad,bad,1,1
28,Good,Bad,good,bad,bad,1,1
28,Good,Answer,good,Invalid,bad,0,1
28,Good,Bad,good,bad,bad,1,1
28,Good,Answer,good,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,Please,,Abstention,Invalid,bad,0,1
28,For,,Invalid,Invalid,bad,0,1
28,Please,Answer,Abstention,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,Good,Bad,good,bad,bad,1,1
28,Please,,Abstention,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,Good,Bad,good,bad,bad,1,1
28,Good,Bad,good,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,Good,Bad,good,bad,bad,1,1
28,Good,. bad,good,bad,bad,1,1
28,Good,Answer,good,Invalid,bad,0,1
28,Class,Answer,Invalid,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,. bad,Invalid,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,Good,Bad,good,bad,bad,1,1
28,I,. bad,Invalid,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,good,Bad,good,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,Good,Answer,good,Invalid,bad,0,1
28,Good,,good,Invalid,bad,0,1
28,Answer,Bad,Invalid,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,Good,,good,Invalid,bad,0,1
28,Please,Answer,Abstention,Invalid,bad,0,1
28,Good,Bad,good,bad,bad,1,1
28,I,Bad,Invalid,bad,bad,1,1
28,I,,Invalid,Invalid,bad,0,1
