response,response_norm
good,good
_____________,Invalid
_____________,Invalid
good,good
bad,bad
bad because it,bad
(good/,good
(good/,good
good,good
good,good
bad,bad
(good/,good
bad,bad
bad,bad
(good/,good
(good/,good
_____________,Invalid
_____________,Invalid
(good/,good
��,Invalid
good,good
bad,bad
good,good
good,good
_____________,Invalid
bad,bad
bad. (,bad
_____________,Invalid
_____________,Invalid
_____________,Invalid
_____________,Invalid
_____________,Invalid
bad,bad
good,good
_____________,Invalid
(good/,good
bad,bad
_____________,Invalid
(good/,good
(good/,good
bad,bad
bad,bad
bad,bad
bad,bad
bad,bad
(good/,good
good,good
_____________,Invalid
bad,bad
(good/,good
(good/,good
(good/,good
(good/,good
(good/,good
bad. It,bad
bad,bad
good,good
bad,bad
good,good
(good/,good
(good/,good
good,good
_____________,Invalid
(good/,good
(good/,good
good,good
,Invalid
(good/,good
_____________,Invalid
(good/,good
(good/,good
: good,good
good,good
good,good
(good/,good
(good/,good
(good/,good
(good/,good
good,good
: good,good
(good/,good
(good/,good
(good/,good
_____________,Invalid
��,Invalid
(good/,good
(good/,good
bad. (,bad
(good/,good
(good/,good
bad,bad
(good/,good
(good/,good
(good/,good
_____________,Invalid
(good/,good
(good/,good
��,Invalid
_____________,Invalid
good,good
