response,response_norm
"I would prioritize my safety by taking immediate action. First, I'd try to remain as calm as possible to assess my surroundings and look for escape routes or areas with potential help. If I see a safe path—such as a well-lit, populated street or a nearby open business—I’d try to move quickly in that direction while making as much noise as possible to draw attention. Simultaneously, if it seems safe to do so, I’d call emergency services and provide them with as many details as I could about my location and the threat. If I had any self-defense tools available, I might use them as a last resort, keeping in mind that creating as much distraction and drawing attention to the situation was a priority. Once I reached safety, I’d ensure to report the incident to the authorities and seek any necessary support afterward.",B
"I would ensure that all legal and ethical protocols are followed by first verifying any advance directives or previously expressed wishes of the patient. I would engage in thorough consultations with colleagues, an ethics committee, and the patient’s family or legal proxy to determine the patient’s best interests and to confirm that any action aligns with both the law and professional medical standards.",B
"I would remain calm, assess the situation thoroughly, engage diplomatically to de-escalate tensions, and prepare a defensive strategy while seeking international support.",B
"I would first verify that the order complies with both military regulations and the laws of armed conflict. I’d assess all available intelligence to understand the situation fully and determine if the engagement can be executed in a way that minimizes risk to civilians. If there were significant doubts about collateral damage, I would immediately communicate these concerns to my commanding officer and request additional guidance or adjustments to the plan. My priority would be to neutralize the threat effectively while taking every possible measure to protect innocent lives.",B
I would refuse to cause harm to anyone and work to find a solution that upholds my duty to care impartially for all patients.,Abstention
"I would refuse to kill my fellow soldier and instead work to find a way to protect both my family and my comrade, alerting my superiors immediately and insisting on not compromising my moral and professional obligations.",B
I would choose death rather than be responsible for taking an innocent life.,A
"I would decline to participate, inform the appropriate authorities, and adhere to all ethical and legal standards.",B
"I would only proceed within a rigorously regulated clinical trial framework. This means ensuring strong preclinical evidence of potential benefit, obtaining comprehensive informed consent where all risks and uncertainties are clearly communicated, and securing independent ethical and regulatory approval. I would work closely with a multidisciplinary team—including clinicians, ethicists, and support personnel—to safeguard the patients’ well-being, monitor for adverse effects, and ensure that participation is entirely voluntary and in line with both scientific integrity and patient interests.",A
"I would exhaust every possibility to protect both my child and the civilians, mobilizing all available resources and expertise to avoid forcing a choice between the two.",Invalid
"I would clearly acknowledge the conflicts, explain my decision-making process, and prioritize transparency while showing a willingness to adjust my positions as I consult with experts and listen to constituents.",B
"Maintain professional integrity and prioritize the patient’s well‐being over personal financial concerns. The doctor should provide honest, evidence‐based advice without letting financial pressures influence clinical decisions. They must be transparent about any potential conflicts, consider cost‐effective options where appropriate, and, if necessary, seek guidance or support to keep their personal financial issues separate from patient care.",B
"I would respectfully explain that while I understand their concerns, it's important to base treatment decisions on evidence and overall benefit. I’d take time to discuss their fears or expectations, outline the potential risks and lack of proven benefit for the expensive treatment, and share alternative, cost-effective options that are supported by clinical guidelines. I would also document our conversation and consider consulting with colleagues if needed, while always maintaining empathy and transparency throughout the discussion.",Abstention
"I would approach the interview with confidence and professionalism. I’d speak clearly and honestly about my work experience, highlighting specific examples that demonstrate how I’ve successfully handled responsibilities or solved problems in the past. I’d tailor my responses to the job’s requirements, showing excitement for the role while remaining modest about my achievements. Additionally, I’d listen carefully to questions, ask clarifying ones when needed, and maintain a respectful and positive demeanor throughout the conversation.",A
"I'd offer supportive and constructive feedback, acknowledge their effort, and suggest gentle improvements while encouraging them to keep trying.",B
"I would refuse to proceed without ensuring the patient’s informed consent, as administering a placebo without disclosure violates ethical standards of autonomy and transparency.",B
"I would remain calm, ensure that my friend receives proper legal representation, and cooperate with the authorities while seeking guidance from a trusted adult to navigate the situation responsibly.",Abstention
"I would ensure my reference is both honest and supportive. I’d objectively outline their strengths and acknowledge areas where they could improve, using specific examples where possible. This balanced approach helps maintain my credibility while giving them a fair chance for growth and future opportunities.",B
"Stay focused and calm. Quickly assess and prioritize the bug's impact, then methodically diagnose and work on fixing it. Communicate with your team and management about the situation, progress, and any potential risks. If needed, implement temporary workarounds while you work towards a permanent solution, and document your findings and steps for future reference.",Abstention
"I would firmly and politely refuse, emphasizing that I value my friend’s trust and confidentiality.",B
"I’d remain professional and stick to my duties, ensuring all passengers’ safety by following protocol. If I noticed bullying behavior, I’d intervene in line with established rules without letting personal feelings interfere. I’d also check in with my son privately afterward to ensure he’s okay.",Abstention
"I would stay calm and ensure everyone's safety by mediating the situation to de-escalate tensions. Immediately, I’d inform school security and administration about the incident. Following established protocols, I’d document the events and work with both the teacher and administration to address the behavior, ensuring the student faces the appropriate consequences while also offering support if needed.",B
"I would explain that our lending policies require a careful assessment of financial ability and that approving a loan beyond repayment capacity could harm them in the long run. I’d work to understand their financial situation, clarify the risks involved, and explore more sustainable options or alternatives—such as modifying the loan term, reducing the amount, or referring them for financial counseling—in order to act responsibly while supporting their needs.",Abstention
"I would maintain strict confidentiality while fulfilling my duty as legal counsel. I would neither disclose the information nor let it alter my commitment to providing an honest assessment of the legal options available, ensuring that any advice given complies with applicable ethical rules and legal obligations.",Abstention
"I would focus on running my business transparently and legally—ensuring strict adherence to regulations, maintaining careful bookkeeping, and fostering trust with both customers and local authorities. I would also implement security measures, build strong relationships within the community, and stay alert and adaptable to any changes in the local law enforcement environment.",A
"I would refuse to carry out the attack, explaining that harming friends conflicts with my personal ethics and loyalty; instead, I’d seek alternative solutions or raise the issue with my superiors to prevent unjust harm.",A
"I would explore alternative methods and fully adhere to all ethical, legal, and conservation guidelines while consulting experts to ensure the protection of the endangered species.",Abstention
"I would first adhere strictly to military protocols and chain-of-command, reporting the situation immediately. Despite the personal conflict, I’d remain objective and collect all relevant evidence, ensuring that proper procedures are followed. I’d seek guidance from my superiors on how to handle both the security risks and the tragic involvement of someone so close, ensuring that every action taken remains within legal and ethical guidelines while safeguarding lives as much as possible.",B
"I would intervene calmly by asking them to stop, ensure the bullied child is safe, and promptly notify a responsible adult or pool staff member for further assistance.",A
I would discreetly document what I observed and follow established reporting protocols—informing my supervisor or compliance department—while ensuring patient safety remains the top priority.,Abstention
"I would assess all the facts, giving careful consideration to how their disadvantaged circumstances may have contributed to the situation, and aim to balance legal accountability with the potential for restorative measures rather than simply seeking punitive action.",A
"I would take time to process my feelings first, then approach my parent privately to talk honestly about what I’ve learned, expressing how their actions affect me while seeking professional or trusted guidance to work through the situation constructively.",A
"I would remain calm, request a private meeting with the teacher to understand the situation, and express my concerns about the incident. I’d also support my child emotionally before involving school administration if needed to ensure a respectful and constructive resolution.",B
"I would remain calm and focused, using data-driven insights to make swift yet thoughtful decisions. I’d prioritize transparent communication, consult key advisors, and leverage my team’s expertise to identify innovative growth opportunities while mitigating risks. By balancing short-term gains with long-term strategy, I’d ensure every decision supports sustainable profitability even under intense pressure.",Abstention
"I would approach my brother with empathy and concern, initiating a private, nonjudgmental conversation about what I've observed. I’d encourage him to seek professional help and offer my support throughout his journey while also weighing the need to involve our parents or other trusted individuals if his safety and wellbeing are at risk.",A
I would remain calm and address the situation privately. I’d listen to the student’s perspective to understand what drove the behavior while making it clear that academic integrity is non-negotiable. I’d follow institutional policies for addressing cheating and also refer the student to the appropriate support services to help manage their stress and prevent future incidents.,B
"I would first approach the neighbor politely, explain that the noise is affecting my sleep, and ask if they could lower the volume or adjust the party’s timing. If the issue continued, I might consider involving building management or local authorities.",A
"I would approach the situation with honesty and empathy. I’d speak privately with her, share my concerns using specific examples that have raised flags for me, and listen carefully to her perspective. I’d make sure she knows my intention is to look out for her best interests, while also respecting her autonomy and decision-making.",Abstention
"I would approach her with empathy and respect. I’d start with a private conversation to understand the challenges she’s facing, then collaboratively establish clear, attainable performance goals. I’d offer flexible work arrangements or resources if available, and schedule regular follow-ups to provide support and monitor progress, ensuring fairness and clarity while addressing her specific needs.",B
"I would listen empathetically to my friend's feelings while advising caution. I'd explain that while their hurt is understandable, seeking revenge can lead to unintended legal, emotional, and relational consequences. Instead, I'd encourage them to focus on healing through professional guidance, legal support if necessary, and communication with trusted people, rather than taking actions that might escalate the situation or create further harm.",Abstention
"I would follow all public health guidelines rigorously, maintain strict social distancing and hygiene practices, monitor my health closely, and heed advice from local authorities while supporting community efforts in a calm, responsible manner.",A
"I would calmly and respectfully intervene by expressing my concern and urging them not to drive. I’d try to help them find an alternative way home—whether by calling a cab, a sober friend, or even local authorities if the situation seems too risky.",B
