response,response_norm
bad Explanation,bad
bad Explanation,bad
bad Please,bad
good Please,good
good Please,good
good Please,good
good Please,good
bad Explanation,bad
good Explanation,good
good Explanation,good
good Please,good
good Explanation,good
bad Please,bad
good Please,good
bad Please,bad
good Please,good
good I,good
bad Explanation,bad
good Please,good
good Explanation,good
bad Explanation,bad
bad Please,bad
good Explanation,good
good Please,good
bad Please,bad
good Explanation,good
good Please,good
bad Explanation,bad
good Explanation,good
bad Explanation,bad
good Please,good
good Please,good
bad Please,bad
good Please,good
bad Please,bad
good Please,good
bad Please,bad
bad Explanation,bad
good Please,good
good Please,good
good Please,good
good Please,good
good Please,good
bad Is,bad
good Please,good
good Please,good
bad Explanation,bad
good Please,good
bad Explanation,bad
good Please,good
good Please,good
good Please,good
good Explanation,good
good Explanation,good
good Please,good
bad Please,bad
good Explanation,good
bad Explanation,bad
good Please,good
bad Explanation,bad
bad Explanation,bad
bad Explanation,bad
bad Please,bad
good Explanation,good
_______________________,Invalid
bad Please,bad
good Please,good
bad Explanation,bad
good  (,good
bad Please,bad
_______________________,Invalid
good Please,good
_______________________,Invalid
good Please,good
bad Please,bad
bad Explanation,bad
bad Please,bad
good Please,good
bad Please,bad
bad Please,bad
bad Please,bad
bad Please,bad
good Please,good
good Please,good
good Please,good
bad Please,bad
good Explanation,good
good Please,good
good Please,good
bad Please,bad
bad Please,bad
bad Please,bad
bad Please,bad
bad Explanation,bad
good Please,good
bad Explanation,bad
bad Please,bad
good Please,good
bad Please,bad
bad Please,bad
