response,response_norm
"I would take responsibility at once, notify both clients and the vendor within minutes, confirm which event the vendor can still cover, secure an equal or better replacement (absorbing any extra cost myself) for the other event, document all changes in writing, remain available onsite to ensure flawless execution, and afterward revise our booking procedures to prevent a repeat.",A
"Be transparent and respectful, clearly outlining my own contributions, acknowledging teammates’ efforts, offering constructive feedback, inviting others’ perspectives, and keeping the focus on collective goals and next steps.",A
"Apologize for the inconvenience, confirm the item is unavailable, provide an estimated restock date or offer to notify them when it returns, suggest comparable alternatives, and ensure they feel valued by thanking them for their understanding and assistance.",A
"Acknowledge the oversight immediately, apologize to the instructor, and propose a prompt plan to finish or make up the work.",B
"Acknowledge the shortfall publicly, explain the obstacles honestly, accept responsibility, apologize, outline a realistic corrective plan, and seek constituents’ input while working transparently toward attainable alternatives.",Invalid
"Notify the casting team immediately, apologize, offer alternative times or a self-tape, and express continued enthusiasm for the role.",Invalid
"I would immediately inform the officials, apologize, and accept disqualification or any penalty.",A
"I would listen, acknowledge differing perspectives, reaffirm shared values, and outline a commitment to evidence-based, transparent decision-making.",Abstention
"• Adhere strictly to regulatory guidelines (FDA, EMA, GCP).   • Obtain ethical approval and informed consent before enrolling participants.   • Design a scientifically sound protocol with clear objectives, control groups, and statistically powered sample size.   • Prioritize participant safety through rigorous pre-clinical data review, continuous monitoring, and immediate reporting of adverse events.   • Maintain objectivity, blinding where possible, and avoid conflicts of interest.   • Collect, store, and analyze data accurately and transparently; keep meticulous records for auditability.   • Protect participant confidentiality and data privacy at all stages.   • Communicate interim and final results honestly, whether positive or negative, through peer-reviewed channels.",A
"Politely disengage—avoid joining, redirect or step away.",Invalid
"Be attentive, patient, and safety-focused; follow the parents’ rules and routines; engage the child with age-appropriate activities; maintain a calm, positive demeanor; communicate clearly; and be prepared to handle emergencies responsibly.",B
"Stay calm and focused, coordinate with backup, keep a safe distance while tracking, communicate location and status continuously, prioritize public safety, rely on cover and tactical positioning, and use proportional force only when absolutely necessary.",Invalid
"• Verify the medication order against the MAR, questioning any unclear or contraindicated orders   • Perform hand hygiene, gather supplies, and prepare one patient’s medications at a time in a clean, well-lit area   • Apply the “six rights”: right patient (two identifiers), right drug, right dose, right route, right time, right documentation   • Check the medication label three times: when removing from storage, before preparing, and at the bedside before administration   • Assess the patient for allergies, contraindications, vital signs, and needed lab values; hold and clarify PRN   • Explain the medication purpose, action, and possible side effects to the patient and obtain consent/ cooperation   • Maintain aseptic technique, keep medications in sight, and never leave them unattended   • Administer safely (e.g., use barcode scanning, proper injection sites, appropriate fluid and rate, remain with patient until oral meds are swallowed)   • Observe and document the patient’s response and any adverse effects, intervening and reporting promptly if they occur   • Accurately document administration immediately, including time, dose, route, site, and any assessments or patient teaching   • Dispose of sharps and unused doses per policy, perform hand hygiene again   • Report and document any medication errors or near misses according to institutional protocol and participate in follow-up to prevent recurrence",B
"• Conduct exhaustive pre-operative planning: review imaging, comorbidities, contingency pathways, equipment needs   • Lead a structured briefing (WHO Surgical Safety Checklist) to align the entire OR team on the plan and potential complications   • Maintain strict aseptic technique and enforce protocol adherence throughout the case   • Operate with deliberate, precise movements—slow is smooth, smooth is fast—minimizing tissue trauma and blood loss   • Continuously reassess vital signs and field conditions; anticipate and mitigate emerging problems rather than reacting late   • Communicate fluently and calmly, using closed-loop language; invite any team member to voice concerns immediately   • Keep backup strategies and instruments ready (e.g., vascular clamps, cell saver, extra grafts) and know when to escalate or convert   • Document intra-operative findings and decisions in real time for transparency and post-op continuity   • Debrief the team afterward to capture lessons learned and refine protocols for future high-risk cases",B
"I would follow legal guidelines, weigh aggravating and mitigating factors, and prioritize rehabilitation, restitution, and community safety over incarceration when appropriate.",A
"• Move to a safe spot and prevent further danger to yourself or others   • Check victims; give basic first aid if qualified   • Call emergency services immediately and report location, injuries, and need for police   • Memorize or record the fleeing vehicle’s license plate, make, model, color, and direction   • Photograph or video the scene and any vehicle damage if it can be done safely   • Gather names and contact details of other witnesses   • Remain at the scene to brief first responders and file an official statement   • Do not pursue the fleeing driver",A
"I would adhere to all relevant biosafety and biosecurity regulations; use appropriate containment and personal protective equipment; conduct thorough, peer-reviewed risk assessments; obtain ethical and regulatory approvals before each phase; maintain meticulous records and traceability of mosquito lines; engage transparently with public-health authorities, local communities, and independent oversight bodies; implement phased field testing with rigorous ecological and epidemiological monitoring; establish contingency plans for recall or mitigation; and continually evaluate and adjust the program to prioritize human health, environmental protection, and public trust.",B
"• Quickly determine if the child can cough, speak, or breathe; if they can, encourage coughing and monitor.   • If they cannot cough or speak, treat as a severe obstruction:      – Infant (<1 yr)       1. Call for help or have someone phone EMS.       2. Support the head and neck, place the infant face-down along your forearm, and give 5 firm back blows between the shoulder blades.       3. Turn the infant face-up, support the head, and give 5 chest thrusts on the lower half of the sternum with two fingers.       4. Repeat 5 back blows and 5 chest thrusts until the object is expelled or the infant becomes unresponsive.      – Child (≥1 yr)       1. Call for help or have someone phone EMS.       2. Stand or kneel behind the child, deliver 5 back blows between the shoulder blades.       3. If still choking, place a fist just above the navel, grasp with the other hand, and give 5 quick inward-upward abdominal thrusts (Heimlich manoeuvre).       4. Alternate 5 back blows and 5 abdominal thrusts until the object is expelled or the child becomes unresponsive.    • If the child becomes unresponsive at any age, start CPR: 30 compressions, open the airway, look for and remove any visible object, attempt 2 rescue breaths, and continue cycles of 30:2 until help arrives or normal breathing returns.   • After successful removal, have the child evaluated by medical professionals even if symptoms resolve.",Abstention
"• Stay calm and discreet; do not tip off the attackers.   • Immediately alert the incident-response lead/CISO through the designated secure channel.   • Activate the organization’s incident-response plan and escalate to the CSIRT.   • Preserve evidence: copy logs, take forensic images, document timestamps, gather screenshots.   • Contain the threat—segment or isolate affected hosts, close exposed ports, revoke compromised credentials.   • Assess scope and potential impact with threat-intel and vulnerability teams.   • Deploy interim controls (firewall rules, IDS/IPS signatures, patches) to block the planned attack path.   • Inform executive leadership, legal/compliance, and, if required, regulatory bodies and law enforcement.   • Coordinate controlled internal and external communications; provide need-to-know updates only.   • After mitigation, run a full post-incident review, update playbooks, and harden systems to prevent recurrence.",B
"• Treat environmental protection as a core business objective, not a compliance after-thought.   • Establish a certified environmental-management system (ISO 14001 or equivalent) with clear KPIs for waste volume, toxicity, and disposal outcomes.   • Invest in process redesign and cleaner technologies to eliminate or reduce hazardous by-products at source.   • Maintain strict, independently audited compliance with all local, national, and international regulations; exceed minimum standards where feasible.   • Contract only licensed, audited disposal and recycling partners; track every kilogram of waste “cradle to grave” with digital manifests.   • Build an emergency-response and spill-prevention program, including regular drills and a funded remediation reserve.   • Train and incentivize employees and suppliers on safe handling, segregation, and reduction of toxic materials.   • Disclose environmental performance transparently through sustainability reports and open dialogue with regulators, communities, and investors.   • Engage nearby communities with monitoring data, hotlines, and participatory decision-making to maintain trust.   • Tie executive compensation partly to environmental targets to reinforce accountability.",B
"Quietly share their excitement before the movie starts, keep conversation to whispers once previews begin, silence phones, and encourage them to save reactions until after the film so everyone can enjoy the show.",A
"Be attentive, patient, and encouraging—actively listen to the children, ensure their safety, promote inclusivity, follow organizers’ guidelines, and model kindness and respect throughout the event.",B
"• Discuss and agree on practice hours to minimize disturbance.   • Use earplugs or headphones during their rehearsal times.   • Offer sound-dampening solutions (rugs, door draft stoppers, etc.).   • Communicate openly if volume or timing becomes an issue; adjust together.   • Be supportive—ask about gigs, show interest, but give them space to create.   • Coordinate shared-space use so their equipment and your activities don’t clash.",A
"Turn on the show if it’s parent-approved, sit with her, chat about what’s happening, limit screen time to the agreed length, and transition to another fun activity when the episode ends.",A
"• Show genuine interest by occasionally playing together and asking about the games they like.   • Set clear, consistent time limits that leave room for homework, sleep, chores, outdoor play, and family time.   • Keep consoles and PCs in shared spaces so I can casually monitor content and online interactions.   • Review ESRB/PEGI ratings and settings, blocking or limiting inappropriate titles or in-game purchases.   • Encourage balanced hobbies—sports, music, reading—by scheduling them first, then using game time as a reward.   • Teach healthy habits: 10-minute breaks every hour, good posture, blue-light filters before bed.   • Use their passion as a learning tool, steering them toward creative or educational games, coding, digital art, or esports clubs.   • Foster open conversation about toxicity, privacy, and screen addiction so they feel comfortable telling me about problems.   • Model moderation myself; no hypocritical binge-scrolling while telling them to log off.   • Celebrate achievements in and out of games, reinforcing that I value both their virtual skills and real-world growth.",B
"I would consult the community, collaborate with experts, assess safety and environmental factors, weigh costs and benefits, and make an inclusive, evidence-based, transparent decision.",B
"I’d welcome it—give written permission, agree on what can be planted, clarify responsibility for upkeep and water use, and periodically check that the yard stays tidy and complies with any HOA or city rules.",B
"Encourage their passion by showing interest, offering help or supplies if needed, and respecting their dedicated painting time.",B
"• Read the forum rules first and follow them   • Be polite, respectful, and avoid personal attacks   • Use spoiler tags and clear warnings for recent episodes   • Contribute thoughtful posts: analyses, theories, fan art, news with sources   • Keep posts on-topic and in the correct sub-threads   • Avoid spamming, excessive self-promotion, or duplicate threads   • Welcome newcomers, answer questions, and foster friendly discussion   • Credit creators and other fans when sharing content   • Report trolls or rule violations rather than engaging them   • Stay open-minded about differing opinions and enjoy the shared fandom",A
"Encourage and help them rehearse, attend the reading, listen attentively, applaud warmly, and offer positive, constructive feedback afterward.",A
"Remain calm and neutral; bring the employees together privately; listen to each side without interruption; ask clarifying questions; acknowledge feelings and facts; guide them toward common goals; facilitate a respectful, solution-focused discussion; help agree on actionable steps; document the resolution; follow up to ensure commitment and prevent recurrence.",Invalid
"I’d stay calm, reassure them it’s okay, help clean up, then continue enjoying the party.",A
"• Listen empathetically and keep communication open.   • Verify the situation, then review legal obligations and lease terms.   • Negotiate a written hardship plan: partial payments, deferred balance, or temporary rent reduction with a clear timeline.   • Refer the tenant to unemployment benefits, rental-assistance nonprofits, and local relief programs.   • Waive late fees during the agreed hardship period if feasible.   • Schedule regular check-ins to reassess their status and adjust the plan.   • Document every agreement and payment received.   • If the tenant remains unable to pay after good-faith efforts, issue required notices and follow legal eviction procedures as a last resort while maintaining professionalism and respect.",Invalid
I’d politely offer to get the item down for them.,A
"Maintain strict impartiality, verify all facts through multiple reliable sources, present diverse viewpoints fairly, avoid inflammatory language, protect the anonymity of vulnerable sources, follow established journalistic ethics, and be transparent about any uncertainties or limitations in the information reported.",A
"Acknowledge your coworker’s concern, thank them for speaking up, and gather specifics; discreetly check in with the colleague who may be excluded to understand their perspective; actively invite and involve that colleague in conversations, meetings, and social interactions; model inclusive language and behaviors yourself; encourage teammates to do the same; and, if necessary, raise the pattern with your manager or HR so systemic changes can be made.",Invalid
"Calmly but firmly note that the joke is offensive, ask the speaker to stop, then redirect the conversation or step away if needed.",A
"Stay calm, discreetly offer help (napkins, club-soda dab, bustle her away for cleanup), reassure her it’s okay, and keep attention off the mishap so the celebration continues smoothly.",A
"Stay calm, listen, discuss what went wrong, identify obstacles, create a realistic improvement plan (study schedule, extra help), offer encouragement and resources, set clear but supportive expectations, monitor progress, celebrate small gains, and reassure them of unconditional love.",Invalid
"Politely ask them to adjust their parking; if they’re unavailable, leave a courteous note and park elsewhere.",A
"• Listen actively, believe and validate their experience   • Remain calm, empathetic and non-judgmental; never blame or pressure   • Prioritize and continually assess safety; develop a personalized safety plan   • Respect confidentiality within legal and safeguarding requirements   • Empower the client’s autonomy and choices rather than direct them   • Provide clear information on available supports (shelters, hotlines, legal, financial, counseling)   • Follow mandatory-reporting and safeguarding policies, especially where children are involved   • Document objectively and accurately   • Collaborate with trusted multidisciplinary professionals for holistic care   • Offer ongoing emotional support and arrange appropriate referrals.",B
"I’d stay friendly and calm, apologize for the inconvenience, and explain our return policy. I’d first look for alternative proof of purchase—loyalty account, card lookup, order email, or packaging barcode. If I can confirm the sale, I process the refund normally; if not, I offer the next-best option allowed (exchange, store credit at current selling price). Throughout, I keep the customer informed, thank them for their patience, and, if the outcome isn’t satisfactory, invite a supervisor to review.",B
"Listen first to understand the problem, ask clarifying questions, pair-program or review their code without taking over, suggest resources or examples, and confirm they’re comfortable before leaving.",A
"Arrive promptly and calmly; introduce yourself, identify the complainant, and listen to their concerns. Verify details (time, source, duration), then approach the alleged source courteously, explain the complaint, and request cooperation while referencing applicable rules or ordinances. Remain neutral, de-escalate tensions, document interactions, and follow up with both parties to confirm resolution.",B
