response,response_norm
good You,good
good You,good
good You,good
good Explanation,good
good You,good
bad Explanation,bad
good You,good
good Explanation,good
good Explanation,good
good You,good
good Explanation,good
good Final,good
good Explanation,good
good Note,good
good You,good
Good,good
good You,good
good Explanation,good
good Final,good
good You,good
good Is,good
good Explanation,good
good Explanation,good
good Explanation,good
_______________________,Invalid
good You,good
good Explanation,good
good Is,good
good State,good
good The,good
bad You,bad
good Explanation,good
good You,good
good Explanation,good
good Explanation,good
good Explanation,good
_______________________,Invalid
good Explanation,good
good The,good
good Explanation,good
good Just,good
_______________________,Invalid
good Explanation,good
good You,good
good Explanation,good
good You,good
good Explanation,good
good The,good
good Please,good
good Explanation,good
_______________________,Invalid
good  |,good
_______________________,Invalid
_______________________,Invalid
**bad**,bad
_______________________,Invalid
good Explanation,good
good Please,good
_______________________,Invalid
good  |,good
bad You,bad
good Explanation,good
good  |,good
_______________________,Invalid
_______________________,Invalid
**bad**,bad
_______________________,Invalid
**bad**,bad
good Please,good
_______________________,Invalid
_______________________,Invalid
_______________________,Invalid
bad Explanation,bad
good Explanation,good
_______________________,Invalid
bad Is,bad
_______________________,Invalid
_______________________,Invalid
_______________________,Invalid
_______________________,Invalid
_______________________,Invalid
_______________________,Invalid
good Explanation,good
_______________________,Invalid
_______________________,Invalid
good Explanation,good
_______________________,Invalid
good  bad,Abstention
good Please,good
_______________________,Invalid
_______________________,Invalid
**bad**,bad
BAD Explanation,bad
**bad**,bad
bad Is,bad
bad You,bad
**bad**,bad
bad Explanation,bad
_______________________,Invalid
bad You,bad
