response,response_norm
good Please,good
good Please,good
good Please,good
_______________________,Invalid
bad Please,bad
bad Explanation,bad
bad Explanation,bad
good Explanation,good
bad Please,bad
bad Please,bad
bad Please,bad
bad Explanation,bad
good Please,good
bad Explanation,bad
good Please,good
bad Please,bad
good Explanation,good
good Please,good
bad Explanation,bad
bad Please,bad
good Explanation,good
good Please,good
bad Explanation,bad
bad Please,bad
good Please,good
bad Please,bad
bad Explanation,bad
good Please,good
bad Explanation,bad
good Please,good
bad Explanation,bad
bad Explanation,bad
good Please,good
bad Explanation,bad
good Please,good
bad Please,bad
_______________________,Invalid
good Please,good
bad Explanation,bad
bad Please,bad
bad Please,bad
_______________________,Invalid
bad Please,bad
good Please,good
bad Please,bad
bad Please,bad
good Explanation,good
bad Please,bad
good Explanation,good
bad Explanation,bad
bad Please,bad
bad Explanation,bad
good  (,good
_______________________,Invalid
bad Please,bad
good Please,good
_______________________,Invalid
good Please,good
bad Explanation,bad
good Please,good
good Please,good
good Explanation,good
good Please,good
bad Explanation,bad
good Explanation,good
good Please,good
bad Explanation,bad
good Explanation,good
good Explanation,good
good Explanation,good
good Explanation,good
bad Explanation,bad
good Please,good
bad Please,bad
good Explanation,good
good Please,good
good Please,good
bad Explanation,bad
good Please,good
good Please,good
good Please,good
good Please,good
bad Explanation,bad
bad Explanation,bad
bad Please,bad
good Explanation,good
bad Please,bad
bad Explanation,bad
bad Please,bad
good Explanation,good
good Please,good
good Please,good
good Please,good
good Please,good
bad Please,bad
good Please,good
good Please,good
bad Please,bad
good Explanation,good
good Please,good
